"SUP_ID";"REG_ID";"YEAR";"SUPPLIER"
1411;68;2024;"평동타이어"
1412;68;2024;"주식회사대산모터스"
1413;68;2024;"TBX 한국타이어 흑석점"
1414;68;2024;"선운 (주)"
1415;68;2024;"우영3급 주식회사"
1416;68;2024;"한국타이어 하남직영점"
1417;68;2024;"타이어원-T스테이션 수완점"
1418;68;2024;"타이어체인지 신가점"
1419;68;2024;"타이어나라 모조아점"
1420;68;2024;"한국타이어 티스테이션(광주송정점)"
1421;68;2024;"TP광산점(아이타이어)"
1422;68;2024;"TP광주공항점 (주)호남판매"
1423;68;2024;"TP도산점"
1424;68;2024;"TP소촌점(광복상사)"
1425;68;2024;"TP송정점"
1426;68;2024;"TP평동점"
1427;68;2024;"TP수완점"
1428;68;2024;"TP첨단점"
1429;68;2024;"TP광주하남점"
1430;68;2024;"TP선운점"
1431;68;2024;"TP첨단지구점"
1432;68;2024;"KTS도천점(하남제일상사)"
1433;68;2024;"KTS무진대로점"
1434;68;2024;"스피드대리점"
1435;68;2024;"운암카서비스"
1436;68;2024;"타이어넷(주)"
1437;68;2024;"극동오토모빌스"
1438;68;2024;"금호타이어송정점"
1439;68;2024;"OK마트자동차"
1440;68;2024;"호남타이어(주)"
1441;68;2024;"(주)영진에너지"
1442;68;2024;"타이어테크하남점(타이어스토리)"
1443;68;2024;"타이어테크 신창점((주)타프)"
1444;66;2024;"티스테이션 광주월드컵점"
1445;66;2024;"TP백운점(금호타이어월산점)"
1446;66;2024;"TP진월점"
1447;66;2024;"TP남구월산점"
1448;66;2024;"타이어테크 송하점(타이어킹박사 송하점)"
1449;66;2024;"타이어테크 남구점(타이어메카 동구점)"
1450;66;2024;"타이어테크 풍암점"
1451;64;2024;"TP소태IC점"
1452;64;2024;"광주카마스타"
1453;64;2024;"금호타이어산수점"
1454;67;2024;"TBX영대리점"
1455;67;2024;"한국타이어 거북산대리점"
1456;67;2024;"티스테이션 광주양산점"
1457;67;2024;"Tstation광주역점"
1458;67;2024;"티스테이션 운암점"
1459;67;2024;"주식회사 우진타이어"
1460;67;2024;"주식회사 타이어시이오"
1461;67;2024;"한국타이어 티스테이션 삼각점"
1462;67;2024;"광주교대점"
1463;67;2024;"TP용봉IC점"
1464;67;2024;"TP전남대점(태안)"
1465;67;2024;"TP중흥점"
1466;67;2024;"TP오치점"
1467;67;2024;"TP양산점"
1468;67;2024;"TP북동점"
1469;67;2024;"TP북광주점"
1470;67;2024;"TP매곡점"
1471;67;2024;"삼원판매(주)"
1472;67;2024;"(주)나눔세상"
1473;67;2024;"금호타이어문흥점"
1474;67;2024;"지노카정비"
1475;67;2024;"주식회사 우진타이어"
1476;67;2024;"타이어테크 용봉점(메가타이어)"
1477;67;2024;"타이어테크 동광주점"
1478;67;2024;"타이어테크 전남대점"
1479;65;2024;"티스테이션 (상무점)"
1480;65;2024;"T. Station광주서구점"
1481;65;2024;"타이어갤러리"
1482;65;2024;"TP농성점(타이어나라)"
1483;65;2024;"TP광천점"
1484;65;2024;"TP금호지구점(舊무등점)"
1485;65;2024;"TP상무점"
1486;65;2024;"KTS금호판매서비스"
1487;65;2024;"TP풍암점"
1488;65;2024;"TP광주터미널점"
1489;65;2024;"금호타이어현대판매"
1490;65;2024;"금호타이어풍암점"
1491;65;2024;"타이어테크 쌍촌점(타이어메카 서구점)"
1492;65;2024;"타이어테크 무진대로점(타이어핏)"
1493;45;2024;"타이어프레지던트"
1494;45;2024;"타이어테크 성당점(강철타이어)"
1495;48;2024;"한국타이어월배대리점"
1496;48;2024;"한국타이어성서대리점"
1497;48;2024;"번영타이어"
1498;48;2024;"은성휠얼라이먼트"
1499;48;2024;"제일카마스타"
1500;48;2024;"유한타이어"
1501;48;2024;"티스테이션 성서공단점"
1502;48;2024;"티스테이션 성서IC점"
1503;48;2024;"뉴티스테이션 남대구IC점"
1504;48;2024;"티스테이션 달서점"
1505;48;2024;"성림타이어"
1506;48;2024;"TP신당점(대하타이어)"
1507;48;2024;"TP성서점(대하타이어)"
1508;48;2024;"TP남대구점"
1509;48;2024;"KTS남대구점"
1510;48;2024;"은성휠얼라인먼트"
1511;48;2024;"발통천국 본리점"
1512;48;2024;"발통천국 죽전점"
1513;48;2024;"금호타이어성서공단점"
1514;48;2024;"금호타이어성당점"
1515;48;2024;"타이어테크 월암점(최백균카랜드)"
1516;48;2024;"타이어달인"
1517;48;2024;"타이어테크 이현점(대구개인택시조합 제2충전소)"
1518;49;2024;"한국타이어예보대리점"
1519;49;2024;"한국타이어형제대리점"
1520;49;2024;"티스테이션 화원점"
1521;49;2024;"주식회사 피제이케이"
1522;49;2024;"티스테이션 현풍점"
1523;49;2024;"화진코리아 주식회사"
1524;49;2024;"더타이어샵 하빈점"
1525;49;2024;"티스테이션 국가산단점"
1526;49;2024;"더 타이어샵 옥포점"
1527;49;2024;"TP화원명곡점"
1528;49;2024;"효성종합카"
1529;49;2024;"현풍대리점"
1530;49;2024;"TP화원점"
1531;49;2024;"타이어테크 현풍점"
1532;49;2024;"타이어테크 화원 삼거리점"
1533;43;2024;"한국타이어 트로피아"
1534;43;2024;"대구대리점"
1535;43;2024;"한국타이어 TTS 혁신점"
1536;43;2024;"김상연 타이어 연구소"
1537;43;2024;"티스테이션 동구점"
1538;43;2024;"티스테이션 대구 공항점"
1539;43;2024;"TP동대구점"
1540;43;2024;"TP대구공항점(만경대리점)"
1541;43;2024;"TP혁신도시점"
1542;43;2024;"TP동대구역점"
1543;43;2024;"TP안심역점"
1544;43;2024;"김상연타이어연구소"
1545;43;2024;"타이어테크 대구신평점(K2타이어)"
1546;43;2024;"타이어테크 신세계점"
1547;46;2024;"티스테이션대구강북점"
1548;46;2024;"타이어타운(학정점)"
1549;46;2024;"한국타이어경대교점"
1550;46;2024;"퍼팩트타이어"
1551;46;2024;"주식회사 한국타이어TBX대구점"
1552;46;2024;"티스테이션 대구팔달교점"
1553;46;2024;"한국타이어TBX 대구팔달교점"
1554;46;2024;"발통천국 산격점"
1555;46;2024;"TP태전교점(타이어프라자)"
1556;46;2024;"TP일광침산점"
1557;46;2024;"TP엑스코점"
1558;46;2024;"뉴대구타이어"
1559;46;2024;"금호타이어칠곡IC점"
1560;46;2024;"종현카마스타플러스"
1561;46;2024;"발통천국 산격점"
1562;46;2024;"금호대구총판(태영기업)"
1563;46;2024;"북대구상사"
1564;46;2024;"일광산업"
1565;46;2024;"타이어테크 대구강북점"
1566;46;2024;"타이어테크 대구점(넥센타이어대구점)"
1567;46;2024;"타이어테크 검단점(대구택시조합충전소)"
1568;46;2024;"타이어테크침산점"
1569;46;2024;"타이어테크 대구칠곡점"
1570;46;2024;"타이어테크 만평점"
1571;44;2024;"티스테이션 원대점"
1572;44;2024;"티스테이션 평리점"
1573;44;2024;"더타이어샵 북구청점"
1574;44;2024;"TP만평점"
1575;44;2024;"TP서대구점"
1576;44;2024;"금호타이어서대구IC점"
1577;44;2024;"서부판매"
1578;44;2024;"카매니아(주)"
1579;44;2024;"대하대구총판"
1580;44;2024;"서대구종합타이어"
1581;44;2024;"타이어테크 평리점"
1582;47;2024;"티스테이션 (만촌점)"
1583;47;2024;"주식회사 타이어스테이션"
1584;47;2024;"T'Station(월드컵점)"
1585;47;2024;"뉴티스테이션 수성점"
1586;47;2024;"티스테이션효목네거리점"
1587;47;2024;"유성모터스"
1588;47;2024;"TP만촌점(하이프로모터스)"
1589;47;2024;"TP시지점"
1590;47;2024;"TP대구상동점"
1591;47;2024;"정문타이어"
1592;47;2024;"금호타이어수성대리점"
1593;47;2024;"금호타이어담티점"
1594;42;2024;"(주)대동휠앤타이어"
1595;42;2024;"TP삼덕점"
1596;42;2024;"금호타이어명덕역점"
1597;42;2024;"타이어웨이"
1598;42;2024;"타이어테크 태평로점"
1599;73;2024;"한국타이어신탄진대리점"
1600;73;2024;"한타고속총판(주)"
1601;73;2024;"한타동대전판매(주)"
1602;73;2024;"타이어타운석봉점"
1603;73;2024;"한국타이어티비엑스대전판매(주)"
1604;73;2024;"티스테이션오색읍내점"
1605;73;2024;"한국타이어종합대리점"
1606;73;2024;"뉴티스테이션 대전점"
1607;73;2024;"엔에스모터스"
1608;73;2024;"TP신탄진점"
1609;73;2024;"KTS대전점"
1610;73;2024;"대전카센타협동조합"
1611;73;2024;"공단대리점"
1612;73;2024;"수도카"
1613;73;2024;"금호타이어대전IC점"
1614;73;2024;"타이어테크 삼성점"
1615;73;2024;"드래곤타이어 둔산오정점"
1616;69;2024;"(주)넘버원타이어"
1617;69;2024;"한국총판"
1618;69;2024;"효동타이어"
1619;69;2024;"명품타이어"
1620;69;2024;"신흥모터스"
1621;69;2024;"TP대전점"
1622;69;2024;"TP대전성남점"
1623;69;2024;"TP판암점"
1624;69;2024;"온누리타이어(주)"
1625;69;2024;"금호타이어남대전엑스포점"
1626;71;2024;"혜성판매(주)"
1627;71;2024;"티-스테이션용문점"
1628;71;2024;"더타이어샵정림점"
1629;71;2024;"(주)우일"
1630;71;2024;"티스테이션 남선점 (탑카서비스)"
1631;71;2024;"티스테이션 세이브존"
1632;71;2024;"티스테이션(T-Station) 도안호수공원점"
1633;71;2024;"티스테이션 관저점"
1634;71;2024;"우리총판"
1635;71;2024;"뉴티스테이션 대전서구점"
1636;71;2024;"원광물류(TP동서대로점)"
1637;71;2024;"TP변동점"
1638;71;2024;"TP관저점"
1639;71;2024;"금호타이어서대전점"
1640;71;2024;"금호타이어도마점"
1641;71;2024;"금호타이어가수원점"
1642;71;2024;"드래곤타이어"
1643;71;2024;"타이어테크 도마점"
1644;71;2024;"타이어쇼핑몰"
1645;71;2024;"타이어테크 용문점(모든타이어 T-매니져)"
1646;71;2024;"드래곤타이어 대전점"
1647;71;2024;"꽃보다타이어 관저점"
1648;72;2024;"한국타이어노은. 유성대리점"
1649;72;2024;"타이어최고할인점"
1650;72;2024;"관평 티스테이션"
1651;72;2024;"(주) JT네트웍스"
1652;72;2024;"한국더타이어샵"
1653;72;2024;"미쉐린타이어대전판매 주식회사"
1654;72;2024;"한국타이어 더 타이어샵 화암점"
1655;72;2024;"한국타이어 유성대로점(주)"
1656;72;2024;"타이어맛집 신성점"
1657;72;2024;"차사랑 카센타"
1658;72;2024;"TP테크노밸리점"
1659;72;2024;"TP구암역점"
1660;72;2024;"TP한밭대점"
1661;72;2024;"TP학하점"
1662;72;2024;"금호타이어유성점(슈퍼그립)"
1663;72;2024;"금호타이어궁동점"
1664;72;2024;"금호타이어자운대점"
1665;72;2024;"금호타이어 유성온천점"
1666;72;2024;"타이어테크 죽동점"
1667;72;2024;"타이어테크 화암점(타이어브로)"
1668;72;2024;"타이어테크 반석점(BS 모터스)"
1669;70;2024;"대원판매산성점"
1670;70;2024;"한국타이어 용포대리점"
1671;70;2024;"티스테이션 중구청점"
1672;70;2024;"티스테이션터보중촌점"
1673;70;2024;"한성상사"
1674;70;2024;"길타이어총판"
1675;70;2024;"TP산성점"
1676;70;2024;"TP남대전점"
1677;70;2024;"금호타이어대전오류점"
1678;70;2024;"타이어테크 대전점"
1679;70;2024;"대전광역시개인택시운송사업조합"
1680;37;2024;"대승카"
1681;37;2024;"한국타이어 화전점"
1682;37;2024;"가락타이어"
1683;37;2024;"현대타이어녹산점"
1684;37;2024;"주식회사 국민타이어(부산신항점)"
1685;37;2024;"제이에스 모터스"
1686;37;2024;"태산타이어"
1687;37;2024;"명기카"
1688;37;2024;"KTS에스원신항점"
1689;37;2024;"TP명지점"
1690;37;2024;"TP명지국제점"
1691;37;2024;"호성자동차정비(주)"
1692;37;2024;"대저타이어"
1693;37;2024;"동우타이어"
1694;37;2024;"1등타이어강서점"
1695;37;2024;"금호타이어녹산점"
1696;37;2024;"타이어테크 서부산점"
1697;37;2024;"타이어테크 강서점"
1698;37;2024;"타이어테크 명지점(1등타이어 명지점)"
1699;37;2024;"타이어테크 부산녹산점"
1700;36;2024;"금사대리점"
1701;36;2024;"부곡타이어"
1702;36;2024;"㈜기동판매 남산동지점"
1703;36;2024;"티스테이션 장전점"
1704;36;2024;"TP구서점(부산판매)"
1705;36;2024;"TP금정점"
1706;36;2024;"타이어365부산본점"
1707;36;2024;"TP서동역점"
1708;36;2024;"조양종합카써비스"
1709;36;2024;"타이어테크 부곡점 (1등타이어 부곡점)"
1710;36;2024;"타이어테크 남산점 (㈜1등타이어 남산점)"
1711;41;2024;"한타동부영업소"
1712;41;2024;"(주)타이어프라자 기장점"
1713;41;2024;"부산 휠09"
1714;41;2024;"티스테이션 기장점"
1715;41;2024;"티 스테이션 정관점"
1716;41;2024;"TP정관점"
1717;41;2024;"TP그랜드타이어정관점"
1718;41;2024;"KTS한민상사"
1719;41;2024;"KTS정관점"
1720;41;2024;"타이어테크 동부산아울렛점(발통천국)"
1721;41;2024;"타이어테크 기장점(장타이어 기장점)"
1722;32;2024;"티스테이션 남구 용호점"
1723;32;2024;"동아타이어"
1724;32;2024;"(주)남영종합타이어(TP남구점)"
1725;32;2024;"일등타이어"
1726;32;2024;"KTS대로타이어"
1727;32;2024;"금호타이어대연점"
1728;32;2024;"애니카문현점"
1729;32;2024;"부산남부판매"
1730;32;2024;"타이어365플러스 대연점"
1731;31;2024;"티스테이션 동래점"
1732;31;2024;"티스테이션(부산원동역점)"
1733;31;2024;"주식회사 유익모터스(TP동래점)"
1734;31;2024;"TP사직점"
1735;31;2024;"TP센텀점"
1736;31;2024;"㈜남영종합타이어 교대점"
1737;31;2024;"금호타이어동래원동점(대유상사)"
1738;31;2024;"타이어테크 명장점"
1739;30;2024;"전포대리점"
1740;30;2024;"티 스테이션"
1741;30;2024;"TP초읍점"
1742;30;2024;"TP진구청점"
1743;30;2024;"TP서면점"
1744;30;2024;"TP부암역점"
1745;30;2024;"용민모터스"
1746;30;2024;"동성종합상사"
1747;30;2024;"명인모터스"
1748;30;2024;"타이어마켓 양정점"
1749;30;2024;"그랜드타이어연지점"
1750;33;2024;"차가 미소짓는 곳"
1751;33;2024;"발통코리아"
1752;33;2024;"한국타이어 금곡점"
1753;33;2024;"(주)타이어프라자 화명점"
1754;33;2024;"TP화명점"
1755;33;2024;"TP화명덕천점"
1756;33;2024;"동남카서비스"
1757;33;2024;"타이어테크 만덕점"
1758;40;2024;"한국타이어 동창대리점"
1759;40;2024;"티스테이션 주례점"
1760;40;2024;"오토오일"
1761;40;2024;"한국타이어 부산판매"
1762;40;2024;"주식회사 부경타이어"
1763;40;2024;"TP사상구청점(그랜드타이어)"
1764;40;2024;"TP사상점"
1765;40;2024;"TP강변점(그랜드타이어)"
1766;40;2024;"TP덕포점"
1767;40;2024;"TP주례점"
1768;40;2024;"주원상사"
1769;40;2024;"금호타이어엄궁점"
1770;40;2024;"동근상사"
1771;40;2024;"(주)천일에너지"
1772;40;2024;"오일오아시스 도매"
1773;40;2024;"(주)타이어프라자"
1774;40;2024;"타이어테크감전점"
1775;40;2024;"타이어테크 북부산점(타이어지존)"
1776;40;2024;"타이어테크 사상점 (하이타이어 사상점)"
1777;40;2024;"타이어테크 사상IC(부경타이어 사상점)"
1778;40;2024;"타이어테크 엄궁점(세븐중고타이어)"
1779;35;2024;"감천대리점(한타)"
1780;35;2024;"삼창카상사"
1781;35;2024;"운영카랜드"
1782;35;2024;"티스테이션 하단점"
1783;35;2024;"(주)타이어프라자 서부산점"
1784;35;2024;"TP다대점"
1785;35;2024;"TP사하점(뉴오토랜드)"
1786;35;2024;"TP감천점"
1787;35;2024;"TP장림점"
1788;35;2024;"TP사하장림점"
1789;35;2024;"(주)진명티오티"
1790;35;2024;"KTS삼화타이어"
1791;35;2024;"금호타이어하단점"
1792;35;2024;"밀양타이어"
1793;35;2024;"타이어테크 다대점"
1794;35;2024;"차사랑카서비스"
1795;35;2024;"타이어테크 하단점"
1796;35;2024;"타이어테크 신평점"
1797;27;2024;"티스테이션 충무점"
1798;27;2024;"서구영업소"
1799;39;2024;"티스테이션 광안점"
1800;39;2024;"뉴티스테이션 부산수영점"
1801;39;2024;"TP망미점"
1802;39;2024;"금호타이어수영점"
1803;38;2024;"JW판매"
1804;38;2024;"모빌라인"
1805;38;2024;"충렬부분정비"
1806;38;2024;"대왕카서비스"
1807;38;2024;"뉴티스테이션 부산거제점"
1808;38;2024;"티스테이션 신리삼거리점"
1809;38;2024;"TP부산시청점"
1810;38;2024;"채박사카프라자"
1811;38;2024;"동만정비"
1812;38;2024;"상신오토모티브"
1813;38;2024;"상신오토모티브(경남)"
1814;38;2024;"타이어테크 연제점(넥센타이어부산영업소)"
1815;38;2024;"타이어테크 연산점 (1등타이어 연산점)"
1816;29;2024;"타이어테크 부산대교"
1817;26;2024;"티스테이션 부산영주점"
1818;26;2024;"TP자갈치점"
1819;30;2024;"TP전포점"
1820;30;2024;"타이어테크 가야점 (㈜1등타이어 가야점)"
1821;30;2024;"타이어테크 양정점(타이어마켓)"
1822;30;2024;"타이어테크 당감점(가온타이어)"
1823;34;2024;"㈜기동판매"
1824;34;2024;"티스테이션 중동점"
1825;34;2024;"신촌자동차정비공업사"
1826;34;2024;"㈜기동판매"
1827;34;2024;"주식회사 케이엠타이어"
1828;34;2024;"TP마린시티점"
1829;34;2024;"TP해운대신도시점"
1830;34;2024;"TP벡스코점(빅스타타이어)"
1831;34;2024;"TP해운대점((주)오토랜드 해운대점)"
1832;34;2024;"대명상사"
1833;34;2024;"타이어테크 해운대신도시점 (㈜1등타이어 해운대점)"
1834;34;2024;"타이어마켓 해운대점"
1835;23;2024;"티스테이션 강남역삼점"
1836;23;2024;"TP무역센터점"
1837;23;2024;"TP삼성점(논현타이어)"
1838;23;2024;"일원대리점"
1839;23;2024;"금호타이어역삼점"
1840;23;2024;"타이어나라강남점"
1841;23;2024;"아성타이어"
1842;23;2024;"복지둔촌충전소점"
1843;23;2024;"타이어테크 개포점"
1844;23;2024;"넥스트레벨 역삼점"
1845;25;2024;"한국타이어흥국상사 TTS길동점"
1846;25;2024;"타이어신영"
1847;25;2024;"TS강동점"
1848;25;2024;"티스테이션 천호사거리점"
1849;25;2024;"TP길동점(희원상사)"
1850;25;2024;"금호상사"
1851;25;2024;"타이어테크 암사점(드림타이어)"
1852;9;2024;"한국타이어 강북점"
1853;9;2024;"중앙대리점"
1854;9;2024;"타이어테크 강북점"
1855;16;2024;"한국타이어두일판매주식회사"
1856;16;2024;"티스테이션 마곡점"
1857;16;2024;"더타이어샵방화점"
1858;16;2024;"티스테이션 방화점"
1859;16;2024;"한국타이어두일판매주식회사"
1860;16;2024;"티스테이션 목동등촌로점"
1861;16;2024;"TP등촌점(강서사대리점)"
1862;16;2024;"TP강서염창점(한양총판)"
1863;16;2024;"TP화곡터널점"
1864;16;2024;"양동자동차공업사"
1865;16;2024;"타이어테크 대방점"
1866;16;2024;"타이어테크 염창점(금광)"
1867;16;2024;"타이어테크 목동점"
1868;16;2024;"타이어테크 마곡점"
1869;21;2024;"붕붕자동차공업사"
1870;21;2024;"T Station 신림점"
1871;21;2024;"한국타이어 신림점(JO모터스)"
1872;21;2024;"티스테이션 사당점"
1873;21;2024;"TP봉천점"
1874;21;2024;"TP보라매점"
1875;21;2024;"금호타이어신림점"
1876;21;2024;"금호타이어보라매점(타이어런)"
1877;21;2024;"금호타이어사당역점(우성자동차공업사)"
1878;21;2024;"타이어테크 봉천점(삼흥자동차공업사)"
1879;5;2024;"주식회사 행복타이어 구의지점"
1880;5;2024;"TP잠실대교점"
1881;5;2024;"(주)행복타이어 구의지점"
1882;5;2024;"타이어스타"
1883;5;2024;"타이어테크 광진점"
1884;17;2024;"한국타이어영판(주)"
1885;17;2024;"금호타이어 고척점 (정은자동차)"
1886;17;2024;"TP디지털점"
1887;17;2024;"새시대타이어"
1888;17;2024;"금호타이어오류점"
1889;17;2024;"타이어테크 진성공업사"
1890;17;2024;"타이어테크 구로점(JJ모터스)"
1891;17;2024;"타이어테크 천왕점"
1892;17;2024;"타이어테크 신구로점"
1893;18;2024;"티스테이션 시흥동점"
1894;18;2024;"경성모터스"
1895;18;2024;"대성타이어주식회사"
1896;18;2024;"TP금천점"
1897;18;2024;"현대모터스"
1898;18;2024;"금호타이어독산점"
1899;11;2024;"형제종합상사"
1900;11;2024;"TP태릉점(가연상사)"
1901;11;2024;"TP중계점"
1902;11;2024;"TP상계점"
1903;10;2024;"한국타이어도봉대리점"
1904;10;2024;"티스테이션 창동점"
1905;10;2024;"TP방학점(도봉대리점)"
1906;10;2024;"기아방학점"
1907;10;2024;"북부영업소"
1908;10;2024;"타이어테크 도봉점"
1909;10;2024;"타이어테크 방학점 (타이어월드 도봉점)"
1910;6;2024;"청량리대리점"
1911;6;2024;"한국타이어 동대문대리점"
1912;6;2024;"주식회사 바퀴창고"
1913;6;2024;"TP청량리점"
1914;6;2024;"성호타이어"
1915;6;2024;"금호동대문대리점"
1916;6;2024;"용인상사"
1917;6;2024;"금호타이어장안동점"
1918;6;2024;"타이어테크 홍릉점"
1919;20;2024;"금양자동차공업사"
1920;20;2024;"TP동작점"
1921;20;2024;"타이어테크 관악점(이용재자동차서비스)"
1922;20;2024;"테크 상도"
1923;14;2024;"현대공업사"
1924;14;2024;"(주)봉구통상"
1925;14;2024;"대흥타이어(서강대리점)"
1926;14;2024;"SK성산대교점"
1927;14;2024;"TP마포대흥점(마포대리점)"
1928;14;2024;"TP공덕점(승원상사)"
1929;14;2024;"TP마포구청점"
1930;14;2024;"타이어테크 용강점 (르노삼성자동차지정정비코너용강점)"
1931;13;2024;"연일통상"
1932;13;2024;"금호타이어가좌점"
1933;13;2024;"TP동교동삼거리점"
1934;13;2024;"애니카랜드홍제점"
1935;13;2024;"타이어테크 남가좌점 (르노삼성자동차 지정정비코너 남가좌점)"
1936;22;2024;"주식회사 강남타이어"
1937;22;2024;"(주)크리스케이"
1938;22;2024;"뉴티스테이션 방배점"
1939;22;2024;"뉴티스테이션 서초점"
1940;22;2024;"더타이어샾 서래마을점"
1941;22;2024;"제이에이취상사"
1942;22;2024;"TP양재효담점(양재대리점)"
1943;22;2024;"TP서초반포점"
1944;22;2024;"TP새롬자동차"
1945;22;2024;"강남대리점"
1946;22;2024;"금호타이어도곡점"
1947;22;2024;"금호타이어약수점"
1948;22;2024;"금호타이어방배본동점"
1949;22;2024;"타이어테크 반포ic점(강남총판)"
1950;22;2024;"타이어트랙 양재점"
1951;4;2024;"강원사"
1952;4;2024;"(주)우정모터스"
1953;4;2024;"성동타이어"
1954;4;2024;"주식회사 행복타이어"
1955;4;2024;"주식회사 행복타이어 성수지점"
1956;4;2024;"TP용답점(중부상사)"
1957;4;2024;"TP성수점(차모터스)"
1958;4;2024;"타이어포시즌"
1959;4;2024;"(주)우정모터스"
1960;8;2024;"티스테이션 성북"
1961;8;2024;"티스테이션 종암사거리점"
1962;8;2024;"휠 타이어샵"
1963;8;2024;"TP안암점"
1964;8;2024;"금호타이어고려대점"
1965;8;2024;"금호타이어정릉점"
1966;8;2024;"금호타이어아리랑삼거리점"
1967;24;2024;"한국상사"
1968;24;2024;"(주)한국타이어동서울판매"
1969;24;2024;"한국타이어 잠실판매 주식회사"
1970;24;2024;"주식회사 디에이치상사"
1971;24;2024;"미래모터스"
1972;24;2024;"티스테이션 잠실점"
1973;24;2024;"금호타이어대산카독크"
1974;24;2024;"TP가든파이브점"
1975;24;2024;"TP문정점"
1976;24;2024;"TP잠실점"
1977;24;2024;"타이어테크 오금점"
1978;15;2024;"강서종합타이어판매㈜"
1979;15;2024;"티스테이션 목동점"
1980;15;2024;"티스테이션 양천점"
1981;15;2024;"티스테이션 신월점"
1982;15;2024;"타이어스퀘어 양천점"
1983;15;2024;"TP양천점"
1984;15;2024;"타이어8949(신월)"
1985;15;2024;"TP신월IC점"
1986;15;2024;"복지신정충전소"
1987;15;2024;"타이어테크 신월점"
1988;19;2024;"주식회사 티스테이션 영등포점"
1989;19;2024;"강서오토피아"
1990;19;2024;"티스테이션보라매점"
1991;19;2024;"두꺼비카센타"
1992;19;2024;"주식회사 신길유통"
1993;19;2024;"티스테이션 문래점"
1994;19;2024;"한국오토(주)"
1995;19;2024;"TP문래점"
1996;19;2024;"TP영등포점(삼양사)"
1997;19;2024;"(주)그린통상"
1998;19;2024;"남서울모터스"
1999;19;2024;"신길타이어"
2000;19;2024;"타이어테크 양평동직영점"
2001;3;2024;"우신상사"
2002;3;2024;"한타중부판매(주)"
2003;3;2024;"뉴티스테이션 한남점"
2004;3;2024;"우신상사"
2005;3;2024;"한타중부판매㈜"
2006;12;2024;"유진상사"
2007;12;2024;"칠호상사"
2008;12;2024;"티스테이션은평점"
2009;12;2024;"TP역촌점(시온카센타)"
2010;12;2024;"유진상사"
2011;12;2024;"타이어테크 은평점"
2012;12;2024;"타이어테크 은평점"
2013;12;2024;"타이어테크 육일카마스타"
2014;12;2024;"타이어테크 역촌점(현재카)"
2015;12;2024;"타이어테크 응암점(영운티엠엔)"
2016;1;2024;"티스테이션 구기점"
2017;1;2024;"TP창경궁점"
2018;2;2024;"동해카써비스"
2019;2;2024;"금호타이어한남대리점"
2020;7;2024;"신내환경"
2021;7;2024;"한국타이어중랑판매"
2022;7;2024;"TP중랑점"
2023;7;2024;"TP동일로점"
2024;7;2024;"TP상봉점"
2025;7;2024;"타이어테크 상봉점(동해교역)"
2026;79;2024;"한국타이어조치원판매(주)"
2027;79;2024;"한양공업사"
2028;79;2024;"탑모터스(한국타이어 고대점)"
2029;79;2024;"한국타이어삼성대리점"
2030;79;2024;"한국타이어조치원판매(주)"
2031;79;2024;"티스테이션 세종대왕점"
2032;79;2024;"뉴티스테이션 서세종점"
2033;79;2024;"TP남세종점"
2034;79;2024;"TP조치원점"
2035;79;2024;"일등타이어"
2036;79;2024;"모든타이어"
2037;79;2024;"금호타이어행복도시점"
2038;79;2024;"타이어테크 세종시청점(32 모터스)"
2039;79;2024;"타이어테크 세종장군점(제이에스씨티)"
2040;75;2024;"티스테이션 선암점"
2041;75;2024;"(주)스피드총판"
2042;75;2024;"타이어마트"
2043;75;2024;"한타삼호정비(주) 달동지점"
2044;75;2024;"더 타이어샵 남구점"
2045;75;2024;"한국타이어 수암점"
2046;75;2024;"한국타이어"
2047;75;2024;"티스테이션 울산옥동점"
2048;75;2024;"문모터스"
2049;75;2024;"한국타이어 남울산점"
2050;75;2024;"TP울산농수산물점"
2051;75;2024;"TP울산남구점(타이어파크)"
2052;75;2024;"KTS상개점"
2053;75;2024;"TP울산점(씽씽타이어)"
2054;75;2024;"금호타이어무거점"
2055;75;2024;"태광자동차정비"
2056;75;2024;"거성대리점"
2057;75;2024;"수성1급종합정비"
2058;75;2024;"씨엘티앤알"
2059;75;2024;"금호타이어달동야음점"
2060;75;2024;"금호타이어공업탑점"
2061;75;2024;"타이어테크 여천점(동영1급 종합정비)"
2062;75;2024;"타이어테크 울산점"
2063;75;2024;"타이어테크 울산남구점(자동차랜드)"
2064;75;2024;"타이어테크 남울산점(장타이어 남울산점)"
2065;76;2024;"울산판매(주)"
2066;76;2024;"TP동구점"
2067;76;2024;"타이어테크 울산동구점(타이어아울렛)"
2068;77;2024;"한국타이어북울산 주식회사"
2069;77;2024;"한국타이어T-station효문점"
2070;77;2024;"한국타이어북울산 주식회사"
2071;77;2024;"티스테이션호계(주)"
2072;77;2024;"한국타이어 진장점"
2073;77;2024;"현대출고점"
2074;77;2024;"TP진장점(TM울산총판)"
2075;77;2024;"TP효문점"
2076;77;2024;"TP울산호계점"
2077;77;2024;"KTS호계점(양지타이어)"
2078;77;2024;"수정타이어"
2079;77;2024;"타이어테크 매곡점(오토카정비부분공업사)"
2080;77;2024;"타이어테크 진장점(자동차랜드 Down-Town)"
2081;77;2024;"타이어테크 울산공항점"
2082;78;2024;"한국타이어경남영업소"
2083;78;2024;"타이어타운 온양점"
2084;78;2024;"한국타이어언양대리점"
2085;78;2024;"강변카종합서비스"
